# x y z r g b
-8 1 4 200 105 85
-7 1 4 200 105 85
-6 1 4 200 105 85
-5 1 4 200 105 85
-4 1 4 200 105 85
-3 1 4 200 105 85
-2 1 4 200 105 85
-1 1 4 172 172 172
0 1 4 173 173 173
1 1 4 172 172 172
2 1 4 200 105 85
3 1 4 200 105 85
4 1 4 200 105 85
5 1 4 200 105 85
6 1 4 200 105 85
7 1 4 200 105 85
8 1 4 200 105 85
-8 2 4 200 105 85
-7 2 4 200 105 85
-6 2 4 200 105 85
-5 2 4 200 105 85
-4 2 4 200 105 85
-3 2 4 200 105 85
-2 2 4 200 105 85
-1 2 4 172 172 172
0 2 4 173 173 173
1 2 4 172 172 172
2 2 4 200 105 85
3 2 4 200 105 85
4 2 4 200 105 85
5 2 4 200 105 85
6 2 4 200 105 85
7 2 4 200 105 85
8 2 4 200 105 85
-8 3 4 200 105 85
-7 3 4 200 105 85
-6 3 4 200 105 85
-5 3 4 200 105 85
-4 3 4 200 105 85
-3 3 4 200 105 85
-2 3 4 200 105 85
-1 3 4 170 170 170
0 3 4 171 171 171
1 3 4 170 170 170
2 3 4 200 105 85
3 3 4 200 105 85
4 3 4 200 105 85
5 3 4 200 105 85
6 3 4 200 105 85
7 3 4 200 105 85
8 3 4 200 105 85
-8 4 4 200 105 85
-7 4 4 200 105 85
-6 4 4 200 105 85
-5 4 4 200 105 85
-4 4 4 200 105 85
-3 4 4 200 105 85
-2 4 4 200 105 85
-1 4 4 200 105 85
0 4 4 200 105 85
1 4 4 200 105 85
2 4 4 200 105 85
3 4 4 200 105 85
4 4 4 200 105 85
5 4 4 200 105 85
6 4 4 200 105 85
7 4 4 200 105 85
8 4 4 200 105 85
-10 5 4 242 205 170
-9 5 4 242 205 170
-8 5 4 200 105 85
-7 5 4 200 105 85
-6 5 4 200 105 85
-5 5 4 200 105 85
-4 5 4 200 105 85
-3 5 4 200 105 85
-2 5 4 200 105 85
-1 5 4 200 105 85
0 5 4 200 105 85
1 5 4 200 105 85
2 5 4 200 105 85
3 5 4 200 105 85
4 5 4 200 105 85
5 5 4 200 105 85
6 5 4 200 105 85
7 5 4 200 105 85
8 5 4 200 105 85
9 5 4 242 205 170
10 5 4 242 205 170
-10 6 4 242 205 170
-9 6 4 242 205 170
-8 6 4 242 205 170
-7 6 4 200 105 85
-6 6 4 200 105 85
-5 6 4 200 105 85
-4 6 4 200 105 85
-3 6 4 200 105 85
-2 6 4 200 105 85
-1 6 4 200 105 85
0 6 4 200 105 85
1 6 4 200 105 85
2 6 4 200 105 85
3 6 4 200 105 85
4 6 4 200 105 85
5 6 4 200 105 85
6 6 4 200 105 85
7 6 4 200 105 85
8 6 4 242 205 170
9 6 4 242 205 170
10 6 4 242 205 170
-10 7 4 242 205 170
-9 7 4 242 205 170
-8 7 4 242 205 170
-7 7 4 242 205 170
-6 7 4 200 105 85
-5 7 4 200 105 85
-4 7 4 200 105 85
-3 7 4 200 105 85
-2 7 4 200 105 85
-1 7 4 200 105 85
0 7 4 200 105 85
1 7 4 200 105 85
2 7 4 200 105 85
3 7 4 200 105 85
4 7 4 200 105 85
5 7 4 200 105 85
6 7 4 200 105 85
7 7 4 242 205 170
8 7 4 242 205 170
9 7 4 242 205 170
10 7 4 242 205 170
-9 8 4 40 26 15
-8 8 4 40 26 15
-7 8 4 40 26 15
-6 8 4 40 26 15
-5 8 4 40 26 15
-4 8 4 40 26 15
-3 8 4 40 26 15
-2 8 4 40 26 15
-1 8 4 40 26 15
0 8 4 40 26 15
1 8 4 40 26 15
2 8 4 40 26 15
3 8 4 40 26 15
4 8 4 40 26 15
5 8 4 40 26 15
6 8 4 40 26 15
7 8 4 40 26 15
8 8 4 40 26 15
9 8 4 40 26 15
-8 9 4 40 26 15
-7 9 4 40 26 15
-6 9 4 40 26 15
-5 9 4 40 26 15
-4 9 4 40 26 15
-3 9 4 40 26 15
-2 9 4 40 26 15
-1 9 4 40 26 15
0 9 4 40 26 15
1 9 4 40 26 15
2 9 4 40 26 15
3 9 4 40 26 15
4 9 4 40 26 15
5 9 4 40 26 15
6 9 4 40 26 15
7 9 4 40 26 15
8 9 4 40 26 15
-7 10 4 40 26 15
-6 10 4 40 26 15
-5 10 4 40 26 15
-4 10 4 40 26 15
-3 10 4 40 26 15
-2 10 4 40 26 15
-1 10 4 40 26 15
0 10 4 40 26 15
1 10 4 40 26 15
2 10 4 40 26 15
3 10 4 40 26 15
4 10 4 40 26 15
5 10 4 40 26 15
6 10 4 40 26 15
7 10 4 40 26 15
-6 11 4 40 26 15
-5 11 4 40 26 15
-4 11 4 40 26 15
-3 11 4 40 26 15
-2 11 4 40 26 15
-1 11 4 40 26 15
0 11 4 40 26 15
1 11 4 40 26 15
2 11 4 40 26 15
3 11 4 40 26 15
4 11 4 40 26 15
5 11 4 40 26 15
6 11 4 40 26 15
-5 12 4 40 26 15
-4 12 4 40 26 15
-3 12 4 40 26 15
-2 12 4 40 26 15
-1 12 4 40 26 15
0 12 4 40 26 15
1 12 4 40 26 15
2 12 4 40 26 15
3 12 4 40 26 15
4 12 4 40 26 15
5 12 4 40 26 15
-2 13 4 40 26 15
-1 13 4 40 26 15
0 13 4 40 26 15
1 13 4 40 26 15
2 13 4 40 26 15
-3 -12 5 225 160 130
-2 -12 5 225 160 130
-1 -12 5 225 160 130
0 -12 5 225 160 130
1 -12 5 225 160 130
2 -12 5 225 160 130
3 -12 5 225 160 130
-5 -11 5 225 160 130
-4 -11 5 225 160 130
-3 -11 5 225 160 130
-2 -11 5 225 160 130
-1 -11 5 225 160 130
0 -11 5 225 160 130
1 -11 5 225 160 130
2 -11 5 225 160 130
3 -11 5 225 160 130
4 -11 5 225 160 130
5 -11 5 225 160 130
-6 -10 5 225 160 130
-5 -10 5 225 160 130
-4 -10 5 225 160 130
-3 -10 5 225 160 130
-2 -10 5 225 160 130
-1 -10 5 225 160 130
0 -10 5 225 160 130
1 -10 5 225 160 130
2 -10 5 225 160 130
3 -10 5 225 160 130
4 -10 5 225 160 130
5 -10 5 225 160 130
6 -10 5 225 160 130
-7 -9 5 225 160 130
-6 -9 5 225 160 130
-5 -9 5 225 160 130
-4 -9 5 225 160 130
-3 -9 5 225 160 130
-2 -9 5 200 105 85
-1 -9 5 200 105 85
0 -9 5 200 105 85
1 -9 5 200 105 85
2 -9 5 200 105 85
3 -9 5 225 160 130
4 -9 5 225 160 130
5 -9 5 225 160 130
6 -9 5 225 160 130
7 -9 5 225 160 130
-8 -8 5 225 160 130
-7 -8 5 225 160 130
-6 -8 5 225 160 130
-5 -8 5 225 160 130
-4 -8 5 200 105 85
-3 -8 5 200 105 85
-2 -8 5 200 105 85
-1 -8 5 200 105 85
0 -8 5 200 105 85
1 -8 5 200 105 85
2 -8 5 200 105 85
3 -8 5 200 105 85
4 -8 5 200 105 85
5 -8 5 225 160 130
6 -8 5 225 160 130
7 -8 5 225 160 130
8 -8 5 225 160 130
-9 -7 5 225 160 130
-8 -7 5 225 160 130
-7 -7 5 225 160 130
-6 -7 5 225 160 130
-5 -7 5 200 105 85
-4 -7 5 200 105 85
-3 -7 5 200 105 85
-2 -7 5 200 105 85
-1 -7 5 200 105 85
0 -7 5 200 105 85
1 -7 5 200 105 85
2 -7 5 200 105 85
3 -7 5 200 105 85
4 -7 5 200 105 85
5 -7 5 200 105 85
6 -7 5 225 160 130
7 -7 5 225 160 130
8 -7 5 225 160 130
9 -7 5 225 160 130
-9 -6 5 225 160 130
-8 -6 5 225 160 130
-7 -6 5 225 160 130
-6 -6 5 200 105 85
-5 -6 5 200 105 85
-4 -6 5 200 105 85
-3 -6 5 200 105 85
-2 -6 5 200 105 85
-1 -6 5 200 105 85
0 -6 5 200 105 85
1 -6 5 200 105 85
2 -6 5 200 105 85
3 -6 5 200 105 85
4 -6 5 200 105 85
5 -6 5 200 105 85
6 -6 5 200 105 85
7 -6 5 225 160 130
8 -6 5 225 160 130
9 -6 5 225 160 130
-10 -5 5 225 160 130
-9 -5 5 225 160 130
-8 -5 5 225 160 130
-7 -5 5 200 105 85
-6 -5 5 200 105 85
-5 -5 5 200 105 85
-4 -5 5 200 105 85
-3 -5 5 200 105 85
-2 -5 5 200 105 85
-1 -5 5 200 105 85
0 -5 5 200 105 85
1 -5 5 200 105 85
2 -5 5 200 105 85
3 -5 5 200 105 85
4 -5 5 200 105 85
5 -5 5 200 105 85
6 -5 5 200 105 85
7 -5 5 200 105 85
8 -5 5 225 160 130
9 -5 5 225 160 130
10 -5 5 225 160 130
-10 -4 5 225 160 130
-9 -4 5 225 160 130
-8 -4 5 225 160 130
-7 -4 5 200 105 85
-6 -4 5 200 105 85
-5 -4 5 200 105 85
-4 -4 5 200 105 85
-3 -4 5 200 105 85
-2 -4 5 200 105 85
-1 -4 5 200 105 85
0 -4 5 200 105 85
1 -4 5 200 105 85
2 -4 5 200 105 85
3 -4 5 200 105 85
4 -4 5 200 105 85
5 -4 5 200 105 85
6 -4 5 200 105 85
7 -4 5 200 105 85
8 -4 5 225 160 130
9 -4 5 225 160 130
10 -4 5 225 160 130
-9 -3 5 225 160 130
-8 -3 5 200 105 85
-7 -3 5 200 105 85
-6 -3 5 200 105 85
-5 -3 5 200 105 85
-4 -3 5 200 105 85
-3 -3 5 200 105 85
-2 -3 5 200 105 85
-1 -3 5 200 105 85
0 -3 5 200 105 85
1 -3 5 200 105 85
2 -3 5 200 105 85
3 -3 5 200 105 85
4 -3 5 200 105 85
5 -3 5 200 105 85
6 -3 5 200 105 85
7 -3 5 200 105 85
8 -3 5 200 105 85
9 -3 5 225 160 130
-9 -2 5 225 160 130
-8 -2 5 200 105 85
-7 -2 5 200 105 85
-6 -2 5 200 105 85
-5 -2 5 200 105 85
-4 -2 5 200 105 85
-3 -2 5 200 105 85
-2 -2 5 200 105 85
-1 -2 5 200 105 85
0 -2 5 200 105 85
1 -2 5 200 105 85
2 -2 5 200 105 85
3 -2 5 200 105 85
4 -2 5 200 105 85
5 -2 5 200 105 85
6 -2 5 200 105 85
7 -2 5 200 105 85
8 -2 5 200 105 85
9 -2 5 225 160 130
-9 -1 5 225 160 130
-8 -1 5 200 105 85
-7 -1 5 200 105 85
-6 -1 5 200 105 85
-5 -1 5 200 105 85
-4 -1 5 200 105 85
-3 -1 5 200 105 85
-2 -1 5 200 105 85
-1 -1 5 200 105 85
0 -1 5 200 105 85
1 -1 5 200 105 85
2 -1 5 200 105 85
3 -1 5 200 105 85
4 -1 5 200 105 85
5 -1 5 200 105 85
6 -1 5 200 105 85
7 -1 5 200 105 85
8 -1 5 200 105 85
9 -1 5 225 160 130
-8 0 5 200 105 85
-7 0 5 200 105 85
-6 0 5 200 105 85
-5 0 5 200 105 85
-4 0 5 200 105 85
-3 0 5 200 105 85
-2 0 5 200 105 85
-1 0 5 200 105 85
0 0 5 200 105 85
1 0 5 200 105 85
2 0 5 200 105 85
3 0 5 200 105 85
4 0 5 200 105 85
5 0 5 200 105 85
6 0 5 200 105 85
7 0 5 200 105 85
8 0 5 200 105 85
-8 1 5 200 105 85
-7 1 5 200 105 85
-6 1 5 200 105 85
-5 1 5 200 105 85
-4 1 5 200 105 85
-3 1 5 200 105 85
-2 1 5 200 105 85
-1 1 5 200 105 85
0 1 5 200 105 85
1 1 5 200 105 85
2 1 5 200 105 85
3 1 5 200 105 85
4 1 5 200 105 85
5 1 5 200 105 85
6 1 5 200 105 85
7 1 5 200 105 85
8 1 5 200 105 85
-8 2 5 200 105 85
-7 2 5 200 105 85
-6 2 5 200 105 85
-5 2 5 200 105 85
-4 2 5 200 105 85
-3 2 5 200 105 85
-2 2 5 200 105 85
-1 2 5 200 105 85
0 2 5 200 105 85
1 2 5 200 105 85
2 2 5 200 105 85
3 2 5 200 105 85
4 2 5 200 105 85
5 2 5 200 105 85
6 2 5 200 105 85
7 2 5 200 105 85
8 2 5 200 105 85
-8 3 5 200 105 85
-7 3 5 200 105 85
-6 3 5 200 105 85
-5 3 5 200 105 85
-4 3 5 200 105 85
-3 3 5 200 105 85
-2 3 5 200 105 85
-1 3 5 200 105 85
0 3 5 200 105 85
1 3 5 200 105 85
2 3 5 200 105 85
3 3 5 200 105 85
4 3 5 200 105 85
5 3 5 200 105 85
6 3 5 200 105 85
7 3 5 200 105 85
8 3 5 200 105 85
-8 4 5 225 160 130
-7 4 5 200 105 85
-6 4 5 200 105 85
-5 4 5 200 105 85
-4 4 5 200 105 85
-3 4 5 200 105 85
-2 4 5 200 105 85
-1 4 5 200 105 85
0 4 5 200 105 85
1 4 5 200 105 85
2 4 5 200 105 85
3 4 5 200 105 85
4 4 5 200 105 85
5 4 5 200 105 85
6 4 5 200 105 85
7 4 5 200 105 85
8 4 5 225 160 130
-10 5 5 225 160 130
-9 5 5 225 160 130
-8 5 5 225 160 130
-7 5 5 200 105 85
-6 5 5 200 105 85
-5 5 5 200 105 85
-4 5 5 200 105 85
-3 5 5 200 105 85
-2 5 5 200 105 85
-1 5 5 200 105 85
0 5 5 200 105 85
1 5 5 200 105 85
2 5 5 200 105 85
3 5 5 200 105 85
4 5 5 200 105 85
5 5 5 200 105 85
6 5 5 200 105 85
7 5 5 200 105 85
8 5 5 225 160 130
9 5 5 225 160 130
10 5 5 225 160 130
-9 6 5 225 160 130
-8 6 5 225 160 130
-7 6 5 225 160 130
-6 6 5 200 105 85
-5 6 5 200 105 85
-4 6 5 200 105 85
-3 6 5 200 105 85
-2 6 5 200 105 85
-1 6 5 200 105 85
0 6 5 200 105 85
1 6 5 200 105 85
2 6 5 200 105 85
3 6 5 200 105 85
4 6 5 200 105 85
5 6 5 200 105 85
6 6 5 200 105 85
7 6 5 225 160 130
8 6 5 225 160 130
9 6 5 225 160 130
-9 7 5 225 160 130
-8 7 5 225 160 130
-7 7 5 225 160 130
-6 7 5 225 160 130
-5 7 5 200 105 85
-4 7 5 200 105 85
-3 7 5 200 105 85
-2 7 5 200 105 85
-1 7 5 200 105 85
0 7 5 200 105 85
1 7 5 200 105 85
2 7 5 200 105 85
3 7 5 200 105 85
4 7 5 200 105 85
5 7 5 200 105 85
6 7 5 225 160 130
7 7 5 225 160 130
8 7 5 225 160 130
9 7 5 225 160 130
-8 8 5 40 26 15
-7 8 5 40 26 15
-6 8 5 40 26 15
-5 8 5 40 26 15
-4 8 5 40 26 15
-3 8 5 40 26 15
-2 8 5 40 26 15
-1 8 5 40 26 15
0 8 5 40 26 15
1 8 5 40 26 15
2 8 5 40 26 15
3 8 5 40 26 15
4 8 5 40 26 15
5 8 5 40 26 15
6 8 5 40 26 15
7 8 5 40 26 15
8 8 5 40 26 15
-7 9 5 40 26 15
-6 9 5 40 26 15
-5 9 5 40 26 15
-4 9 5 40 26 15
-3 9 5 40 26 15
-2 9 5 40 26 15
-1 9 5 40 26 15
0 9 5 40 26 15
1 9 5 40 26 15
2 9 5 40 26 15
3 9 5 40 26 15
4 9 5 40 26 15
5 9 5 40 26 15
6 9 5 40 26 15
7 9 5 40 26 15
-6 10 5 40 26 15
-5 10 5 40 26 15
-4 10 5 40 26 15
-3 10 5 40 26 15
-2 10 5 40 26 15
-1 10 5 40 26 15
0 10 5 40 26 15
1 10 5 40 26 15
2 10 5 40 26 15
3 10 5 40 26 15
4 10 5 40 26 15
5 10 5 40 26 15
6 10 5 40 26 15
-5 11 5 40 26 15
-4 11 5 40 26 15
-3 11 5 40 26 15
-2 11 5 40 26 15
-1 11 5 40 26 15
0 11 5 40 26 15
1 11 5 40 26 15
2 11 5 40 26 15
3 11 5 40 26 15
4 11 5 40 26 15
5 11 5 40 26 15
-3 12 5 40 26 15
-2 12 5 40 26 15
-1 12 5 40 26 15
0 12 5 40 26 15
1 12 5 40 26 15
2 12 5 40 26 15
3 12 5 40 26 15
-3 -11 6 225 160 130
-2 -11 6 225 160 130
-1 -11 6 225 160 130
0 -11 6 225 160 130
1 -11 6 225 160 130
2 -11 6 225 160 130
3 -11 6 225 160 130
-5 -10 6 225 160 130
-4 -10 6 225 160 130
-3 -10 6 225 160 130
-2 -10 6 225 160 130
-1 -10 6 225 160 130
0 -10 6 225 160 130
1 -10 6 225 160 130
2 -10 6 225 160 130
3 -10 6 225 160 130
4 -10 6 225 160 130
5 -10 6 225 160 130
-6 -9 6 225 160 130
-5 -9 6 225 160 130
-4 -9 6 225 160 130
-3 -9 6 225 160 130
-2 -9 6 225 160 130
-1 -9 6 225 160 130
0 -9 6 225 160 130
1 -9 6 225 160 130
2 -9 6 225 160 130
3 -9 6 225 160 130
4 -9 6 225 160 130
5 -9 6 225 160 130
6 -9 6 225 160 130
-7 -8 6 225 160 130
-6 -8 6 225 160 130
-5 -8 6 225 160 130
-4 -8 6 225 160 130
-3 -8 6 225 160 130
-2 -8 6 200 105 85
-1 -8 6 200 105 85
0 -8 6 200 105 85
1 -8 6 200 105 85
2 -8 6 200 105 85
3 -8 6 225 160 130
4 -8 6 225 160 130
5 -8 6 225 160 130
6 -8 6 225 160 130
7 -8 6 225 160 130
-8 -7 6 225 160 130
-7 -7 6 225 160 130
-6 -7 6 225 160 130
-5 -7 6 225 160 130
-4 -7 6 200 105 85
-3 -7 6 200 105 85
-2 -7 6 200 105 85
-1 -7 6 200 105 85
0 -7 6 200 105 85
1 -7 6 200 105 85
2 -7 6 200 105 85
3 -7 6 200 105 85
4 -7 6 200 105 85
5 -7 6 225 160 130
6 -7 6 225 160 130
7 -7 6 225 160 130
8 -7 6 225 160 130
-8 -6 6 225 160 130
-7 -6 6 225 160 130
-6 -6 6 225 160 130
-5 -6 6 200 105 85
-4 -6 6 200 105 85
-3 -6 6 200 105 85
-2 -6 6 200 105 85
-1 -6 6 200 105 85
0 -6 6 200 105 85
1 -6 6 200 105 85
2 -6 6 200 105 85
3 -6 6 200 105 85
4 -6 6 200 105 85
5 -6 6 200 105 85
6 -6 6 225 160 130
7 -6 6 225 160 130
8 -6 6 225 160 130
-9 -5 6 225 160 130
-8 -5 6 225 160 130
-7 -5 6 225 160 130
-6 -5 6 225 160 130
-5 -5 6 200 105 85
-4 -5 6 200 105 85
-3 -5 6 200 105 85
-2 -5 6 200 105 85
-1 -5 6 200 105 85
0 -5 6 200 105 85
1 -5 6 200 105 85
2 -5 6 200 105 85
3 -5 6 200 105 85
4 -5 6 200 105 85
5 -5 6 200 105 85
6 -5 6 225 160 130
7 -5 6 225 160 130
8 -5 6 225 160 130
9 -5 6 225 160 130
-9 -4 6 225 160 130
-8 -4 6 225 160 130
-7 -4 6 225 160 130
-6 -4 6 200 105 85
-5 -4 6 200 105 85
-4 -4 6 200 105 85
-3 -4 6 200 105 85
-2 -4 6 200 105 85
-1 -4 6 200 105 85
0 -4 6 200 105 85
1 -4 6 200 105 85
2 -4 6 200 105 85
3 -4 6 200 105 85
4 -4 6 200 105 85
5 -4 6 200 105 85
6 -4 6 200 105 85
7 -4 6 225 160 130
8 -4 6 225 160 130
9 -4 6 225 160 130
-9 -3 6 225 160 130
-8 -3 6 225 160 130
-7 -3 6 225 160 130
-6 -3 6 200 105 85
-5 -3 6 200 105 85
-4 -3 6 200 105 85
-3 -3 6 200 105 85
-2 -3 6 200 105 85
-1 -3 6 200 105 85
0 -3 6 200 105 85
1 -3 6 200 105 85
2 -3 6 200 105 85
3 -3 6 200 105 85
4 -3 6 200 105 85
5 -3 6 200 105 85
6 -3 6 200 105 85
7 -3 6 225 160 130
8 -3 6 225 160 130
9 -3 6 225 160 130
-9 -2 6 225 160 130
-8 -2 6 225 160 130
-7 -2 6 200 105 85
-6 -2 6 200 105 85
-5 -2 6 200 105 85
-4 -2 6 200 105 85
-3 -2 6 200 105 85
-2 -2 6 200 105 85
-1 -2 6 200 105 85
0 -2 6 200 105 85
1 -2 6 200 105 85
2 -2 6 200 105 85
3 -2 6 200 105 85
4 -2 6 200 105 85
5 -2 6 200 105 85
6 -2 6 200 105 85
7 -2 6 200 105 85
8 -2 6 225 160 130
9 -2 6 225 160 130
-9 -1 6 225 160 130
-8 -1 6 225 160 130
-7 -1 6 200 105 85
-6 -1 6 200 105 85
-5 -1 6 200 105 85
-4 -1 6 200 105 85
-3 -1 6 200 105 85
-2 -1 6 200 105 85
-1 -1 6 200 105 85
0 -1 6 200 105 85
1 -1 6 200 105 85
2 -1 6 200 105 85
3 -1 6 200 105 85
4 -1 6 200 105 85
5 -1 6 200 105 85
6 -1 6 200 105 85
7 -1 6 200 105 85
8 -1 6 225 160 130
9 -1 6 225 160 130
-8 0 6 225 160 130
-7 0 6 200 105 85
-6 0 6 200 105 85
-5 0 6 200 105 85
-4 0 6 200 105 85
-3 0 6 200 105 85
-2 0 6 200 105 85
-1 0 6 200 105 85
0 0 6 200 105 85
1 0 6 200 105 85
2 0 6 200 105 85
3 0 6 200 105 85
4 0 6 200 105 85
5 0 6 200 105 85
6 0 6 200 105 85
7 0 6 200 105 85
8 0 6 225 160 130
-8 1 6 225 160 130
-7 1 6 200 105 85
-6 1 6 200 105 85
-5 1 6 200 105 85
-4 1 6 200 105 85
-3 1 6 200 105 85
-2 1 6 200 105 85
-1 1 6 200 105 85
0 1 6 200 105 85
1 1 6 200 105 85
2 1 6 200 105 85
3 1 6 200 105 85
4 1 6 200 105 85
5 1 6 200 105 85
6 1 6 200 105 85
7 1 6 200 105 85
8 1 6 225 160 130
-8 2 6 225 160 130
-7 2 6 200 105 85
-6 2 6 200 105 85
-5 2 6 200 105 85
-4 2 6 200 105 85
-3 2 6 200 105 85
-2 2 6 200 105 85
-1 2 6 200 105 85
0 2 6 200 105 85
1 2 6 200 105 85
2 2 6 200 105 85
3 2 6 200 105 85
4 2 6 200 105 85
5 2 6 200 105 85
6 2 6 200 105 85
7 2 6 200 105 85
8 2 6 225 160 130
-8 3 6 225 160 130
-7 3 6 225 160 130
-6 3 6 200 105 85
-5 3 6 200 105 85
-4 3 6 200 105 85
-3 3 6 200 105 85
-2 3 6 200 105 85
-1 3 6 200 105 85
0 3 6 200 105 85
1 3 6 200 105 85
2 3 6 200 105 85
3 3 6 200 105 85
4 3 6 200 105 85
5 3 6 200 105 85
6 3 6 200 105 85
7 3 6 225 160 130
8 3 6 225 160 130
-8 4 6 225 160 130
-7 4 6 225 160 130
-6 4 6 200 105 85
-5 4 6 200 105 85
-4 4 6 200 105 85
-3 4 6 200 105 85
-2 4 6 200 105 85
-1 4 6 200 105 85
0 4 6 200 105 85
1 4 6 200 105 85
2 4 6 200 105 85
3 4 6 200 105 85
4 4 6 200 105 85
5 4 6 200 105 85
6 4 6 200 105 85
7 4 6 225 160 130
8 4 6 225 160 130
-9 5 6 225 160 130
-8 5 6 225 160 130
-7 5 6 225 160 130
-6 5 6 225 160 130
-5 5 6 200 105 85
-4 5 6 200 105 85
-3 5 6 200 105 85
-2 5 6 200 105 85
-1 5 6 200 105 85
0 5 6 200 105 85
1 5 6 200 105 85
2 5 6 200 105 85
3 5 6 200 105 85
4 5 6 200 105 85
5 5 6 200 105 85
6 5 6 225 160 130
7 5 6 225 160 130
8 5 6 225 160 130
9 5 6 225 160 130
-8 6 6 225 160 130
-7 6 6 225 160 130
-6 6 6 225 160 130
-5 6 6 200 105 85
-4 6 6 200 105 85
-3 6 6 200 105 85
-2 6 6 200 105 85
-1 6 6 200 105 85
0 6 6 200 105 85
1 6 6 200 105 85
2 6 6 200 105 85
3 6 6 200 105 85
4 6 6 200 105 85
5 6 6 200 105 85
6 6 6 225 160 130
7 6 6 225 160 130
8 6 6 225 160 130
-8 7 6 225 160 130
-7 7 6 225 160 130
-6 7 6 225 160 130
-5 7 6 225 160 130
-4 7 6 200 105 85
-3 7 6 200 105 85
-2 7 6 200 105 85
-1 7 6 200 105 85
0 7 6 200 105 85
1 7 6 200 105 85
2 7 6 200 105 85
3 7 6 200 105 85
4 7 6 200 105 85
5 7 6 225 160 130
6 7 6 225 160 130
7 7 6 225 160 130
8 7 6 225 160 130
-7 8 6 40 26 15
-6 8 6 40 26 15
-5 8 6 40 26 15
-4 8 6 40 26 15
-3 8 6 40 26 15
-2 8 6 40 26 15
-1 8 6 40 26 15
0 8 6 40 26 15
1 8 6 40 26 15
2 8 6 40 26 15
3 8 6 40 26 15
4 8 6 40 26 15
5 8 6 40 26 15
6 8 6 40 26 15
7 8 6 40 26 15
-6 9 6 40 26 15
-5 9 6 40 26 15
-4 9 6 40 26 15
-3 9 6 40 26 15
-2 9 6 40 26 15
-1 9 6 40 26 15
0 9 6 40 26 15
1 9 6 40 26 15
2 9 6 40 26 15
3 9 6 40 26 15
4 9 6 40 26 15
5 9 6 40 26 15
6 9 6 40 26 15
-5 10 6 40 26 15
-4 10 6 40 26 15
-3 10 6 40 26 15
-2 10 6 40 26 15
-1 10 6 40 26 15
0 10 6 40 26 15
1 10 6 40 26 15
2 10 6 40 26 15
3 10 6 40 26 15
4 10 6 40 26 15
5 10 6 40 26 15
-3 11 6 40 26 15
-2 11 6 40 26 15
-1 11 6 40 26 15
0 11 6 40 26 15
1 11 6 40 26 15
2 11 6 40 26 15
3 11 6 40 26 15
-3 -10 7 225 160 130
-2 -10 7 225 160 130
-1 -10 7 225 160 130
0 -10 7 225 160 130
1 -10 7 225 160 130
2 -10 7 225 160 130
3 -10 7 225 160 130
-5 -9 7 225 160 130
-4 -9 7 225 160 130
-3 -9 7 225 160 130
-2 -9 7 225 160 130
-1 -9 7 225 160 130
0 -9 7 225 160 130
1 -9 7 225 160 130
2 -9 7 225 160 130
3 -9 7 225 160 130
4 -9 7 225 160 130
5 -9 7 225 160 130
-6 -8 7 225 160 130
-5 -8 7 225 160 130
-4 -8 7 225 160 130
-3 -8 7 225 160 130
-2 -8 7 225 160 130
-1 -8 7 225 160 130
0 -8 7 225 160 130
1 -8 7 225 160 130
2 -8 7 225 160 130
3 -8 7 225 160 130
4 -8 7 225 160 130
5 -8 7 225 160 130
6 -8 7 225 160 130
-7 -7 7 225 160 130
-6 -7 7 225 160 130
-5 -7 7 225 160 130
-4 -7 7 225 160 130
-3 -7 7 225 160 130
-2 -7 7 225 160 130
-1 -7 7 225 160 130
0 -7 7 225 160 130
1 -7 7 225 160 130
2 -7 7 225 160 130
3 -7 7 225 160 130
4 -7 7 225 160 130
5 -7 7 225 160 130
6 -7 7 225 160 130
7 -7 7 225 160 130
-7 -6 7 225 160 130
-6 -6 7 225 160 130
-5 -6 7 225 160 130
-4 -6 7 225 160 130
-3 -6 7 225 160 130
-2 -6 7 200 105 85
-1 -6 7 200 105 85
0 -6 7 200 105 85
1 -6 7 200 105 85
2 -6 7 200 105 85
3 -6 7 225 160 130
4 -6 7 225 160 130
5 -6 7 225 160 130
6 -6 7 225 160 130
7 -6 7 225 160 130
-8 -5 7 225 160 130
-7 -5 7 225 160 130
-6 -5 7 225 160 130
-5 -5 7 225 160 130
-4 -5 7 225 160 130
-3 -5 7 200 105 85
-2 -5 7 200 105 85
-1 -5 7 200 105 85
0 -5 7 200 105 85
1 -5 7 200 105 85
2 -5 7 200 105 85
3 -5 7 200 105 85
4 -5 7 225 160 130
5 -5 7 225 160 130
6 -5 7 225 160 130
7 -5 7 225 160 130
8 -5 7 225 160 130
-8 -4 7 225 160 130
-7 -4 7 225 160 130
-6 -4 7 225 160 130
-5 -4 7 225 160 130
-4 -4 7 200 105 85
-3 -4 7 200 105 85
-2 -4 7 200 105 85
-1 -4 7 200 105 85
0 -4 7 200 105 85
1 -4 7 200 105 85
2 -4 7 200 105 85
3 -4 7 200 105 85
4 -4 7 200 105 85
5 -4 7 225 160 130
6 -4 7 225 160 130
7 -4 7 225 160 130
8 -4 7 225 160 130
-9 -3 7 225 160 130
-8 -3 7 225 160 130
-7 -3 7 225 160 130
-6 -3 7 225 160 130
-5 -3 7 200 105 85
-4 -3 7 200 105 85
-3 -3 7 200 105 85
-2 -3 7 200 105 85
-1 -3 7 200 105 85
0 -3 7 200 105 85
1 -3 7 200 105 85
